"TIMESTAMP","RECORD","AirTC_Avg","RH","SlrkW_Avg","SlrMJ_Tot","WS_ms_Avg","WindDir","Rain_mm_Tot"
"TS","RN","Deg C","%","kW/m²","MJ/m²","meters/second","Degrees","mm"
"","","Avg","Smp","Avg","Tot","Avg","Smp","Tot"
"2008-11-12 12:20:00",0,20.05,25.3,0.67,0.3652017,1.549,338.3,0
"2008-11-12 12:30:00",1,20.14,24.72,0.664,0.3981478,1.74,331.7,0
"2008-11-12 12:40:00",2,20.22,24.75,0.658,0.3948376,2.336,-0.097,0
"2008-11-12 12:50:00",3,20.4,24.48,0.655,0.3927301,1.715,245,0
"2008-11-12 13:00:00",4,20.63,23.53,0.65,0.389708,1.682,-0.097,0
"2008-11-12 13:10:00",5,20.52,23.32,0.637,0.3824931,1.569,351.2,0
"2008-11-12 13:20:00",6,20.65,22.17,0.626,0.3757112,1.063,121.5,0
"2008-11-12 13:30:00",7,21.12,22.4,0.611,0.3663673,1.227,0.145,0
"2008-11-12 13:40:00",8,20.84,22.98,0.595,0.3568364,1.878,348.9,0
"2008-11-12 13:50:00",9,21.34,22.23,0.579,0.3476143,1.981,297.3,0
"2008-11-12 14:00:00",10,21.25,23.05,0.564,0.3383557,1.485,205.8,0
"2008-11-12 14:10:00",11,21.63,24.58,0.544,0.3266901,3.649,227.7,0
"2008-11-12 14:20:00",12,21.48,24.88,0.522,0.3129612,2.743,138.6,0
"2008-11-12 14:30:00",13,21.13,24.61,0.501,0.3006132,3.063,209.7,0
"2008-11-12 14:40:00",14,21.69,22.2,0.478,0.2866471,3.295,249.3,0
"2008-11-12 14:50:00",15,21.89,22.64,0.452,0.2711945,2.849,212.6,0
"2008-11-12 15:00:00",16,21.98,22.13,0.427,0.2562352,3.026,240,0
"2008-11-12 15:10:00",17,21.9,22.2,0.401,0.2406333,2.117,233.2,0
"2008-11-12 15:20:00",18,22.07,22.03,0.319,0.1913537,2.34,234.1,0
"2008-11-12 15:30:00",19,22.08,21.96,0.306,0.1834942,2.02,208.4,0
"2008-11-12 15:40:00",20,22.26,21.08,0.31,0.185938,2.3,214.2,0
"2008-11-12 15:50:00",21,21.65,22.98,0.184,0.1105257,2.74,215.4,0
"2008-11-12 16:00:00",22,21.06,23.39,0.14,0.08411623,3.167,239.4,0
"2008-11-12 16:10:00",23,21.31,23.43,0.22,0.1319098,3.374,229.1,0
"2008-11-12 16:20:00",24,21.11,23.81,0.151,0.0903659,3.082,198,0
"2008-11-12 16:30:00",25,21.11,23.71,0.179,0.1074304,2.874,197,0
"2008-11-12 16:40:00",26,21.02,23.94,0.149,0.08966237,2.682,226.5,0
"2008-11-12 16:50:00",27,20.76,23.98,0.115,0.06919745,3.102,220.8,0
"2008-11-12 17:00:00",28,20.49,24.97,0.052,0.0309777,2.391,239.8,0
"2008-11-12 17:10:00",29,19.79,26.84,0.029,0.01730579,2.908,214.1,0
"2008-11-12 17:20:00",30,19.43,27.8,0.016,0.009598944,2.497,193.1,0
"2008-11-12 17:30:00",31,18.88,29.37,0.002,0.001389132,2.223,199.3,0
"2008-11-12 17:40:00",32,18.36,29.68,0.002,0.001056901,2.167,181.5,0
"2008-11-12 17:50:00",33,18.06,29.85,0,5.455061e-005,2.482,164.6,0
"2008-11-12 18:00:00",34,18,29.88,0,0,2.638,179.8,0
"2008-11-12 18:10:00",35,17.88,30.4,0,0,2.637,204,0
"2008-11-12 18:20:00",36,17.78,30.77,0,0,2.635,195.3,0
"2008-11-12 18:30:00",37,17.6,30.95,0,0,2.367,170.2,0
"2008-11-12 18:40:00",38,17.68,30.67,0,0,2.338,173,0
"2008-11-12 18:50:00",39,17.64,31.08,0,0,1.625,198.9,0
"2008-11-12 19:00:00",40,17.36,31.36,0,0,0.597,129.1,0
"2008-11-12 19:10:00",41,16.73,33.27,0,0,0.619,156.2,0
"2008-11-12 19:20:00",42,16.13,33.4,0,0,0.204,15.49,0
"2008-11-12 19:30:00",43,15.39,35.59,0,0,1.295,62.42,0
"2008-11-12 19:40:00",44,14.44,36.68,0,0,1.813,91.9,0
"2008-11-12 19:50:00",45,13.65,39.69,0,0,1.248,22.75,0
"2008-11-12 20:00:00",46,12.71,40.4,0,0,2.246,33.79,0
"2008-11-12 20:10:00",47,12.99,39.96,0,0,2.205,14.98,0
"2008-11-12 20:20:00",48,13.05,39.32,0,0,2.641,28.08,0
"2008-11-12 20:30:00",49,13.62,37.82,0,0,2.596,25.49,0
"2008-11-12 20:40:00",50,13.74,39.01,0,0,2.719,17.24,0
"2008-11-12 20:50:00",51,13.37,39.83,0,0,2.81,18.4,0
"2008-11-12 21:00:00",52,13.01,40.79,0,0,2.464,19.3,0
"2008-11-12 21:10:00",53,12.92,40.11,0,0,3.205,21.6,0
"2008-11-12 21:20:00",54,13.27,40.11,0,0,2.499,25.33,0
"2008-11-12 21:30:00",55,13.12,40.69,0,0,2.222,19.86,0
"2008-11-12 21:40:00",56,12.97,41.1,0,0,1.949,18.31,0
"2008-11-12 21:50:00",57,12.97,40.42,0,0,2.257,35.65,0
"2008-11-12 22:00:00",58,13.04,40.38,0,0,2.18,51.63,0
"2008-11-12 22:10:00",59,13.18,39.5,0,0,1.357,23.44,0
"2008-11-12 22:20:00",60,13.15,40.79,0,0,1.816,30.85,0
"2008-11-12 22:30:00",61,12.37,42.53,0,0,1.512,50.59,0
"2008-11-12 22:40:00",62,11.59,43.96,0,0,2.177,66.98,0
"2008-11-12 22:50:00",63,11.59,44.2,0,0,2.367,63.67,0
"2008-11-12 23:00:00",64,11.58,44.21,0,0,2.188,45.34,0
"2008-11-12 23:10:00",65,11.96,42.81,0,0,2.112,55.2,0
"2008-11-12 23:20:00",66,12.22,42.13,0,0,1.647,52.85,0
"2008-11-12 23:30:00",67,12.19,43.19,0,0,1.712,30.54,0
"2008-11-12 23:40:00",68,11.86,43.25,0,0,2.167,41.68,0
"2008-11-12 23:50:00",69,11.86,43.46,0,0,2.308,51.49,0
"2008-11-13 00:00:00",70,11.84,43.05,0,0,2.988,53.89,0
"2008-11-13 00:10:00",71,12.27,42.61,0,0,3.183,59.68,0
"2008-11-13 00:20:00",72,11.96,44.35,0,0,2.548,45.44,0
"2008-11-13 00:30:00",73,11.04,47.86,0,0,2.279,17.37,0
"2008-11-13 00:40:00",74,10.72,45.85,0,0,3.567,27.97,0
"2008-11-13 00:50:00",75,11.24,44.93,0,0,3.366,43.3,0
"2008-11-13 01:00:00",76,11.44,45.16,0,0,2.827,17.8,0
"2008-11-13 01:10:00",77,11.73,44.55,0,0,3.024,23.74,0
"2008-11-13 01:20:00",78,11.59,44.65,0,0,3.609,26.01,0
"2008-11-13 01:30:00",79,11.78,44.21,0,0,3.296,30.76,0
"2008-11-13 01:40:00",80,11.94,43.36,0,0,3.379,34.95,0
"2008-11-13 01:50:00",81,11.98,44.58,0,0,3.116,19.86,0
"2008-11-13 02:00:00",82,12.14,43.7,0,0,3.419,47.52,0
"2008-11-13 02:10:00",83,12.42,43.49,0,0,3.853,59.85,0
"2008-11-13 02:20:00",84,12.16,44.65,0,0,3.557,52.41,0
"2008-11-13 02:30:00",85,12.25,45.51,0,0,2.991,29.52,0
"2008-11-13 02:40:00",86,11.75,45.78,0,0,3.17,38.02,0
"2008-11-13 02:50:00",87,11.88,45.13,0,0,3.683,54.98,0
"2008-11-13 03:00:00",88,11.65,46.02,0,0,3.737,54.16,0
"2008-11-13 03:10:00",89,11.94,44.41,0,0,3.686,39.99,0
"2008-11-13 03:20:00",90,12,46.53,0,0,3.521,23.95,0
"2008-11-13 03:30:00",91,11.7,45.88,0,0,3.506,20.2,0
"2008-11-13 03:40:00",92,11.99,45.81,0,0,2.732,65.97,0
"2008-11-13 03:50:00",93,11.54,46.46,0,0,2.295,49.26,0
"2008-11-13 04:00:00",94,11.7,46.26,0,0,2.769,56.99,0
"2008-11-13 04:10:00",95,11.49,47.25,0,0,2.312,32.94,0
"2008-11-13 04:20:00",96,11.1,49.39,0,0,2.213,74.43,0
"2008-11-13 04:30:00",97,10.45,50.28,0,0,2.052,55.2,0
"2008-11-13 04:40:00",98,10.58,48.99,0,0,2.436,42.1,0
"2008-11-13 04:50:00",99,10.47,49.67,0,0,2.548,40.01,0
"2008-11-13 05:00:00",100,10.42,49.4,0,0,2.436,28.97,0
"2008-11-13 05:10:00",101,10.53,50.09,0,0,1.905,29.89,0
"2008-11-13 05:20:00",102,10.71,49.74,0,0,1.88,34.52,0
"2008-11-13 05:30:00",103,10.03,51.18,0,0,2.369,51.14,0
"2008-11-13 05:40:00",104,10.38,50.15,0,0,2.783,64.53,0
"2008-11-13 05:50:00",105,10.49,48.79,0,0,3.211,62.69,0
"2008-11-13 06:00:00",106,10.43,48.99,0,0,3.071,73.33,0
"2008-11-13 06:10:00",107,10.26,51.96,0,0,2.191,26.45,0
"2008-11-13 06:20:00",108,9.05,55.13,0,0,2.665,12.84,0
"2008-11-13 06:30:00",109,9.24,53.36,0,0,2.626,22.87,0
"2008-11-13 06:40:00",110,9.84,52.38,0,9.904219e-005,2.85,54.12,0
"2008-11-13 06:50:00",111,9.74,53.16,0.001,0.0008077062,2.758,51.85,0
"2008-11-13 07:00:00",112,9.63,52.62,0.004,0.002125992,2.748,45.62,0
"2008-11-13 07:10:00",113,9.98,51.87,0.012,0.007465732,2.684,42.81,0
"2008-11-13 07:20:00",114,10.58,49.38,0.022,0.0132597,3.13,62.9,0
"2008-11-13 07:30:00",115,10.44,51.8,0.03,0.01799153,2.934,75.3,0
"2008-11-13 07:40:00",116,10.58,49.51,0.038,0.02277629,2.991,87.5,0
"2008-11-13 07:50:00",117,11.65,45.07,0.073,0.04378006,2.973,64.05,0
"2008-11-13 08:00:00",118,13.13,42.72,0.169,0.1014234,2.703,9.79,0
"2008-11-13 08:10:00",119,13.69,41.28,0.177,0.106489,1.445,73.15,0
"2008-11-13 08:20:00",120,14.25,38.54,0.21,0.1259768,2.081,52.82,0
"2008-11-13 08:30:00",121,15.04,36.94,0.247,0.1480107,2.21,71.94,0
"2008-11-13 08:40:00",122,15.67,36.18,0.287,0.1720088,1.899,64.79,0
"2008-11-13 08:50:00",123,16.48,32.77,0.321,0.1924941,1.661,49.38,0
"2008-11-13 09:00:00",124,17.1,31.91,0.359,0.2151614,1.708,50.9,0
"2008-11-13 09:10:00",125,17.57,30.81,0.409,0.2452336,1.801,44.21,0
"2008-11-13 09:20:00",126,18,29.75,0.433,0.2599328,1.631,46.53,0
"2008-11-13 09:30:00",127,18.49,29.38,0.438,0.2626612,0.77,202.4,0
"2008-11-13 09:40:00",128,18.53,30.63,0.337,0.202445,1.208,163.6,0
"2008-11-13 09:50:00",129,18.19,29.1,0.421,0.2523272,1.154,122,0
"2008-11-13 10:00:00",130,18.99,28.45,0.527,0.3160768,1.023,273.1,0
"2008-11-13 10:10:00",131,19.17,29.1,0.33,0.1977333,0.689,144.7,0
"2008-11-13 10:20:00",132,18.97,28.24,0.35,0.2101841,1.381,153.1,0
"2008-11-13 10:30:00",133,19.39,28.34,0.261,0.1565322,1.086,180.4,0
"2008-11-13 10:40:00",134,19.56,26.47,0.508,0.3049854,1.152,195.2,0
"2008-11-13 10:50:00",135,20.4,25.65,0.607,0.3643315,1.014,245.4,0
"2008-11-13 11:00:00",136,20.49,26.02,0.603,0.3616404,1.402,204.9,0
"2008-11-13 11:10:00",137,20.91,24.59,0.598,0.3586486,0.745,68.97,0
"2008-11-13 11:20:00",138,21.43,25.31,0.654,0.3921688,1.222,230.4,0
"2008-11-13 11:30:00",139,21.32,26.29,0.646,0.3875988,2.271,176.2,0
"2008-11-13 11:40:00",140,21.41,26.39,0.66,0.3957992,2.211,236.5,0
"2008-11-13 11:50:00",141,21.52,25.43,0.664,0.3985325,2.647,199,0
"2008-11-13 12:00:00",142,21.46,26.12,0.654,0.3921733,2.818,194,0
"2008-11-13 12:10:00",143,21.42,25.6,0.648,0.3889414,2.868,194.7,0
"2008-11-13 12:20:00",144,21.42,25.64,0.604,0.3622323,2.824,202.2,0
"2008-11-13 12:30:00",145,21.31,26.05,0.589,0.3531202,2.81,181.2,0
"2008-11-13 12:40:00",146,21.81,25.06,0.645,0.3868184,3.09,211.5,0
"2008-11-13 12:50:00",147,22.11,25.03,0.667,0.4004859,2.705,229.6,0
"2008-11-13 13:00:00",148,22.39,25.06,0.656,0.3938984,3.345,236.2,0
"2008-11-13 13:10:00",149,22.3,24.31,0.639,0.3833234,3.351,228.2,0
"2008-11-13 13:20:00",150,22.19,24.95,0.587,0.3523653,3.577,251.3,0
"2008-11-13 13:30:00",151,22.03,24.92,0.549,0.3294681,3.419,212.5,0
"2008-11-13 13:40:00",152,22.19,24.4,0.554,0.3324058,3.493,207.4,0
"2008-11-13 13:50:00",153,22.25,24.2,0.579,0.3475082,2.965,212.9,0
"2008-11-13 14:00:00",154,22.62,24.24,0.587,0.3524772,3.533,205,0
"2008-11-13 14:10:00",155,22.55,24.23,0.551,0.330814,3.332,209,0
"2008-11-13 14:20:00",156,22.57,23.35,0.515,0.3092469,3.163,210.1,0
"2008-11-13 14:30:00",157,22.37,24.34,0.42,0.2520467,3.211,232.1,0
"2008-11-13 14:40:00",158,22.39,24.57,0.365,0.2190005,2.747,199.3,0
"2008-11-13 14:50:00",159,22.53,24.1,0.331,0.1984624,2.603,214.2,0
"2008-11-13 15:00:00",160,22.45,24.14,0.3,0.1802629,2.448,197.3,0
"2008-11-13 15:10:00",161,22.75,23.02,0.349,0.2096349,2.199,218.3,0
"2008-11-13 15:20:00",162,22.93,22.78,0.369,0.2211692,2.081,224.5,0
"2008-11-13 15:30:00",163,22.98,22.71,0.309,0.1852873,2.189,272.2,0
"2008-11-13 15:40:00",164,22.94,23.32,0.27,0.1621549,2.005,253.9,0
"2008-11-13 15:50:00",165,22.98,23.66,0.286,0.1715137,2.076,193.3,0
"2008-11-13 16:00:00",166,22.79,23.46,0.239,0.1436123,2.6,236.3,0
"2008-11-13 16:10:00",167,22.54,24,0.215,0.128998,3.055,239.3,0
"2008-11-13 16:20:00",168,22.41,24.31,0.199,0.1193729,3.027,191.6,0
"2008-11-13 16:30:00",169,22.23,24.28,0.158,0.09490144,2.991,234.1,0
"2008-11-13 16:40:00",170,21.99,24.86,0.115,0.06900965,2.402,228.1,0
"2008-11-13 16:50:00",171,21.66,25.58,0.091,0.05434716,2.408,231.6,0
"2008-11-13 17:00:00",172,21.34,25.75,0.065,0.03927028,1.582,193.3,0
"2008-11-13 17:10:00",173,21.09,26.53,0.048,0.02862962,1.714,198.1,0
"2008-11-13 17:20:00",174,20.44,27.66,0.017,0.01048548,1.686,221.5,0
"2008-11-13 17:30:00",175,19.72,29.02,0.005,0.003118805,1.479,185.4,0
"2008-11-13 17:40:00",176,19.02,30.19,0.002,0.001390825,1.555,188.8,0
"2008-11-13 17:50:00",177,18.25,31,0,0.0001602345,1.756,160.5,0
"2008-11-13 18:00:00",178,17.8,31.62,0,0,1.836,165.2,0
"2008-11-13 18:10:00",179,17.41,32.37,0,0,1.915,160.9,0
"2008-11-13 18:20:00",180,16.8,33.78,0,0,1.225,86.7,0
"2008-11-13 18:30:00",181,16.16,33.64,0,0,0.68,51.04,0
"2008-11-13 18:40:00",182,16.12,34.19,0,0,0.868,43.46,0
"2008-11-13 18:50:00",183,15.81,34.94,0,0,1.087,27.74,0
"2008-11-13 19:00:00",184,15.19,36.37,0,0,1.081,43.52,0
"2008-11-13 19:10:00",185,15.18,36.62,0,0,0.784,59.11,0
"2008-11-13 19:20:00",186,14.74,37.57,0,0,1.047,90.8,0
"2008-11-13 19:30:00",187,14.23,38.7,0,0,0.602,92.9,0
"2008-11-13 19:40:00",188,14.06,39,0,0,0.524,101.5,0
"2008-11-13 19:50:00",189,13.78,40.16,0,0,0.681,86.6,0
"2008-11-13 20:00:00",190,13.73,40.37,0,0,1.051,77.23,0
"2008-11-13 20:10:00",191,13.64,40.41,0,0,1.487,77.38,0
"2008-11-13 20:20:00",192,13.71,40.27,0,0,1.274,64.77,0
"2008-11-13 20:30:00",193,13.33,40.85,0,0,1.49,66.24,0
"2008-11-13 20:40:00",194,13.2,42.39,0,0,1.487,67.29,0
"2008-11-13 20:50:00",195,12.91,42.63,0,0,1.085,37,0
"2008-11-13 21:00:00",196,13.32,41.68,0,0,1.675,47.85,0
"2008-11-13 21:10:00",197,13.56,41.17,0,0,1.304,67.13,0
"2008-11-13 21:20:00",198,13.4,42.26,0,0,1.432,35.74,0
"2008-11-13 21:30:00",199,12.82,43.25,0,0,2.403,50.66,0
"2008-11-13 21:40:00",200,13.29,40.21,0,0,2.727,32.26,0
"2008-11-13 21:50:00",201,13.8,39.9,0,0,2.8,40.68,0
"2008-11-13 22:00:00",202,14.19,38.88,0,0,2.959,35.89,0
"2008-11-13 22:10:00",203,14.16,39.26,0,0,2.63,25.91,0
"2008-11-13 22:20:00",204,14.11,39.32,0,0,2.532,46.25,0
"2008-11-13 22:30:00",205,13.72,41.71,0,0,1.884,34.82,0
"2008-11-13 22:40:00",206,13.68,39.53,0,0,2.694,27.05,0
"2008-11-13 22:50:00",207,14.1,39.53,0,0,2.85,38.26,0
"2008-11-13 23:00:00",208,13.77,41.95,0,0,2.693,65.02,0
"2008-11-13 23:10:00",209,13.5,40.42,0,0,2.593,41.65,0
"2008-11-13 23:20:00",210,13.56,42.16,0,0,2.092,40.73,0
"2008-11-13 23:30:00",211,13.29,42.97,0,0,2.563,50.27,0
"2008-11-13 23:40:00",212,12.72,44.1,0,0,2.28,41.36,0
"2008-11-13 23:50:00",213,12.54,43.72,0,0,2.997,46.71,0
"2008-11-14 00:00:00",214,13.27,42.53,0,0,3.116,36.13,0
"2008-11-14 00:10:00",215,12.86,44.03,0,0,2.832,34.85,0
"2008-11-14 00:20:00",216,12.73,43.59,0,0,3.267,38.55,0
"2008-11-14 00:30:00",217,13.18,43.01,0,0,2.777,36.03,0
"2008-11-14 00:40:00",218,12.84,45.02,0,0,2.469,34.19,0
"2008-11-14 00:50:00",219,11.97,47,0,0,2.584,25.28,0
"2008-11-14 01:00:00",220,12.36,44.13,0,0,3.55,41.55,0
"2008-11-14 01:10:00",221,12.77,44.65,0,0,3.758,42.14,0
"2008-11-14 01:20:00",222,12.44,45.26,0,0,3.555,43.18,0
"2008-11-14 01:30:00",223,12.68,44.75,0,0,3.272,37.22,0
"2008-11-14 01:40:00",224,12.95,44.54,0,0,3.227,54.75,0
"2008-11-14 01:50:00",225,12.73,44.27,0,0,3.083,36.71,0
"2008-11-14 02:00:00",226,13.1,43.96,0,0,3.339,48.53,0
"2008-11-14 02:10:00",227,13.04,45.09,0,0,2.669,63.3,0
"2008-11-14 02:20:00",228,13.05,43.28,0,0,3.493,19.81,0
"2008-11-14 02:30:00",229,13.53,43.86,0,0,3.57,44.14,0
"2008-11-14 02:40:00",230,12.83,45.63,0,0,2.884,33.54,0
"2008-11-14 02:50:00",231,12.46,46.52,0,0,3.246,32.06,0
"2008-11-14 03:00:00",232,12.08,47.54,0,0,3.287,40.44,0
"2008-11-14 03:10:00",233,12.32,45.8,0,0,3.351,46.23,0
"2008-11-14 03:20:00",234,12.56,46.04,0,0,3.292,33.08,0
"2008-11-14 03:30:00",235,12.49,45.91,0,0,3.253,24.99,0
"2008-11-14 03:40:00",236,12.06,48.06,0,0,3.122,38.16,0
"2008-11-14 03:50:00",237,12.31,45.74,0,0,2.956,40.81,0
"2008-11-14 04:00:00",238,12.46,48.2,0,0,2.536,49.5,0
"2008-11-14 04:10:00",239,11.58,50.31,0,0,3.382,34.39,0
"2008-11-14 04:20:00",240,11.75,47.89,0,0,3.72,56.26,0
"2008-11-14 04:30:00",241,12.38,47.35,0,0,3.543,49.09,0
"2008-11-14 04:40:00",242,12.17,47.62,0,0,2.889,53.19,0
"2008-11-14 04:50:00",243,12.07,48.44,0,0,2.843,28.56,0
"2008-11-14 05:00:00",244,11.89,49.46,0,0,3.212,61.49,0
"2008-11-14 05:10:00",245,11.54,49.74,0,0,2.398,72.49,0
"2008-11-14 05:20:00",246,12.23,45.71,0,0,3.212,44.56,0
"2008-11-14 05:30:00",247,12.82,45.95,0,0,3.164,36.14,0
"2008-11-14 05:40:00",248,12.51,48.13,0,0,3.599,57.42,0
"2008-11-14 05:50:00",249,12.11,48.27,0,0,3.644,37.83,0
"2008-11-14 06:00:00",250,11.83,49.84,0,0,3.574,29.72,0
"2008-11-14 06:10:00",251,11.5,50.14,0,0,3.068,46.24,0
"2008-11-14 06:20:00",252,11.68,50.72,0,0,2.902,45.58,0
"2008-11-14 06:30:00",253,12.18,49.19,0,0,3.333,17.87,0
"2008-11-14 06:40:00",254,12.07,49.94,0,3.243378e-005,3.844,44.13,0
"2008-11-14 06:50:00",255,11.82,50.11,0.002,0.0009747204,2.895,48.25,0
"2008-11-14 07:00:00",256,12.42,47.14,0.005,0.00291904,3.075,12.4,0
"2008-11-14 07:10:00",257,12.56,47.83,0.009,0.005629821,3.019,42.17,0
"2008-11-14 07:20:00",258,12.26,50.18,0.014,0.008142586,2.31,44.15,0
"2008-11-14 07:30:00",259,11.47,51.85,0.017,0.01022517,3.303,49.41,0
"2008-11-14 07:40:00",260,11.64,49.46,0.02,0.01208926,3.173,45.97,0
"2008-11-14 07:50:00",261,12.48,47.35,0.036,0.02188597,3.261,41.27,0
"2008-11-14 08:00:00",262,13.72,43.12,0.172,0.1032913,3.467,17.8,0
"2008-11-14 08:10:00",263,15.08,39.97,0.205,0.1232448,2.776,23.34,0
"2008-11-14 08:20:00",264,15.94,37.82,0.239,0.1431929,3.213,43.51,0
"2008-11-14 08:30:00",265,16.45,35.9,0.271,0.1623791,4.173,38.95,0
"2008-11-14 08:40:00",266,17.21,33.82,0.305,0.1832923,3.451,35.05,0
"2008-11-14 08:50:00",267,17.79,32.25,0.333,0.1995559,4.096,27.01,0
"2008-11-14 09:00:00",268,18.39,30.71,0.363,0.2176032,3.808,18.75,0
"2008-11-14 09:10:00",269,19.03,29.24,0.397,0.23824,3.582,38.16,0
"2008-11-14 09:20:00",270,19.66,28.45,0.426,0.2553453,3.665,48.02,0
"2008-11-14 09:30:00",271,19.84,28.14,0.451,0.2708071,2.959,31.54,0
"2008-11-14 09:40:00",272,20.27,27.49,0.479,0.2875239,2.82,7.764,0
"2008-11-14 09:50:00",273,20.71,26.6,0.503,0.3015932,3.093,17.56,0
"2008-11-14 10:00:00",274,21.24,25.38,0.529,0.3172972,3.213,19.93,0
"2008-11-14 10:10:00",275,21.88,23.88,0.548,0.3290108,2.565,336.9,0
"2008-11-14 10:20:00",276,22.32,23.02,0.569,0.3415169,1.598,322.4,0
"2008-11-14 10:30:00",277,22.92,21.66,0.587,0.3523079,1.62,12.52,0
"2008-11-14 10:40:00",278,23.24,21.79,0.605,0.3627383,2.811,5.294,0
"2008-11-14 10:50:00",279,23.55,21.42,0.618,0.3707472,3.034,47.62,0
"2008-11-14 11:00:00",280,23.63,20.77,0.633,0.3795251,3.05,12.28,0
"2008-11-14 11:10:00",281,24.34,20.05,0.611,0.3665233,1.871,43.31,0
"2008-11-14 11:20:00",282,24.75,19.2,0.654,0.3926902,1.926,89.2,0
"2008-11-14 11:30:00",283,24.96,18.89,0.663,0.3979967,2.013,65.85,0
"2008-11-14 11:40:00",284,25.25,21.31,0.667,0.4001621,1.276,156.8,0
"2008-11-14 11:50:00",285,24.95,20.86,0.671,0.4028375,1.606,176.5,0
"2008-11-14 12:00:00",286,25.07,21.58,0.672,0.4030136,2.646,166.3,0
"2008-11-14 12:10:00",287,25.22,20.8,0.672,0.4030728,1.865,234.7,0
"2008-11-14 12:20:00",288,25.52,19.57,0.668,0.4005402,1.369,325.9,0
"2008-11-14 12:30:00",289,25.44,19.06,0.665,0.3988544,0.997,217,0
"2008-11-14 12:40:00",290,26.06,18.92,0.659,0.3954624,1.442,241.9,0
"2008-11-14 12:50:00",291,26.61,17.18,0.656,0.3934336,1.71,313.6,0
"2008-11-14 13:00:00",292,26.44,17.28,0.651,0.3907122,1.079,195.1,0
"2008-11-14 13:10:00",293,27.04,15.31,0.642,0.3850122,0.929,313.5,0
"2008-11-14 13:20:00",294,27.06,15.86,0.631,0.3788441,1.891,307,0
"2008-11-14 13:30:00",295,27.27,15.11,0.619,0.3711938,1.417,47.25,0
"2008-11-14 13:40:00",296,27.33,15.45,0.602,0.3612713,1.507,27.68,0
"2008-11-14 13:50:00",297,27.2,15.75,0.587,0.3523656,1.516,307,0
"2008-11-14 14:00:00",298,27.42,18.23,0.567,0.3402537,0.892,107.4,0
"2008-11-14 14:10:00",299,27.63,16.77,0.549,0.3293604,0.931,233.9,0
"2008-11-14 14:20:00",300,27.9,17.72,0.528,0.3167363,1.385,255.2,0
"2008-11-14 14:30:00",301,27.46,17.65,0.505,0.3032971,1.908,205.1,0
"2008-11-14 14:40:00",302,27.87,16.7,0.48,0.2881833,2.439,195.3,0
"2008-11-14 14:50:00",303,27.83,19.05,0.454,0.272593,3.037,179.4,0
"2008-11-14 15:00:00",304,27.25,19.05,0.427,0.2562862,3.877,189,0
"2008-11-14 15:10:00",305,27.03,19.22,0.398,0.2389499,4.011,207.8,0
"2008-11-14 15:20:00",306,27.03,19.02,0.369,0.2214721,3.581,185.6,0
"2008-11-14 15:30:00",307,26.71,20.21,0.339,0.2033378,3.815,209.9,0
"2008-11-14 15:40:00",308,26.65,20.01,0.31,0.1857485,3.012,199.3,0
"2008-11-14 15:50:00",309,26.41,20.21,0.278,0.1670745,2.753,179.6,0
"2008-11-14 16:00:00",310,26.57,19.19,0.248,0.1489,2.589,237.5,0
"2008-11-14 16:10:00",311,26.69,19.67,0.216,0.1298513,2.36,204.2,0
"2008-11-14 16:20:00",312,26.16,20.12,0.184,0.110426,2.6,204.3,0
"2008-11-14 16:30:00",313,26.05,20.25,0.155,0.09270659,2.313,218.5,0
"2008-11-14 16:40:00",314,25.86,20.46,0.126,0.07530442,2.236,208.4,0
"2008-11-14 16:50:00",315,25.48,21.14,0.098,0.05874813,2.357,223,0
"2008-11-14 17:00:00",316,25.22,21.51,0.072,0.04311189,2.57,191.8,0
"2008-11-14 17:10:00",317,24.64,22.77,0.046,0.02757493,1.903,213.9,0
"2008-11-14 17:20:00",318,23.98,23.94,0.021,0.01246057,2.007,166.2,0
"2008-11-14 17:30:00",319,23.12,25.23,0.004,0.002595901,0.995,149.3,0
"2008-11-14 17:40:00",320,22.24,26.36,0.001,0.0007904371,1.892,148.4,0
"2008-11-14 17:50:00",321,21.46,27.52,0,6.985004e-005,1.385,147.9,0
"2008-11-14 18:00:00",322,20,29.73,0,0,1.129,89.5,0
"2008-11-14 18:10:00",323,18.88,29.6,0,0,1.503,91.8,0
"2008-11-14 18:20:00",324,18.86,27.12,0,0,2.309,84,0
"2008-11-14 18:30:00",325,18.44,29.17,0,0,2.02,29.66,0
"2008-11-14 18:40:00",326,17.31,32.41,0,0,1.56,26.13,0
"2008-11-14 18:50:00",327,17.24,29.99,0,0,2.138,354.5,0
"2008-11-14 19:00:00",328,18.56,27.03,0,0,1.983,63.16,0
"2008-11-14 19:10:00",329,19,14.86,0,0,2.928,49,0
"2008-11-14 19:20:00",330,23.1,12.13,0,0,3.951,52.85,0
"2008-11-14 19:30:00",331,24.21,11.28,0,0,4.492,42.08,0
"2008-11-14 19:40:00",332,24.41,11.24,0,0,4.788,24.46,0
"2008-11-14 19:50:00",333,23.99,11.07,0,0,3.882,8.66,0
"2008-11-14 20:00:00",334,23.83,10.9,0,0,3.711,47,0
"2008-11-14 20:10:00",335,23.71,10.56,0,0,3.745,65.55,0
"2008-11-14 20:20:00",336,23.89,9.91,0,0,4.571,28.2,0
"2008-11-14 20:30:00",337,24,9.54,0,0,5.244,55.46,0
"2008-11-14 20:40:00",338,24.19,9.16,0,0,6.268,55.77,0
